Restaurant ID,Restaurant Name,Restaurant Name Length,Address,Address Length,Cuisines,Cuisine Count,Has Table booking,Has Table Booking (encoded),Has Online delivery,Has Online Delivery (encoded),Is delivering now,Is Delivering Now (encoded),Switch to order menu,Switch To Order Menu (encoded),Price range,Aggregate rating
18430598,Nukkadwala,10,"27A, Block-UA, Jawahar Nagar, Kamla Nagar, New Delhi",52,"Fast Food, Street Food",2,No,0,Yes,1,No,0,No,0,1,3.7
303082,Om Di Hatti,11,"14 A, Shakti Nagar Chowk, Main GT Karnal Road, Kamla Nagar, New Delhi",69,"Street Food, North Indian",2,No,0,No,0,No,0,No,0,1,3.7
18445775,Orange Tree Cafe,16,"4/2, Ground Floor, Opposite Raymond Showroom, Roop Nagar, Near Kamla Nagar, New Delhi",85,"Continental, Chinese, North Indian",3,Yes,1,No,0,No,0,No,0,2,3.5
309805,Rigo Noodles,12,"30, 4B, Jawahar Nagar, Kamla Nagar, New Delhi",45,"Chinese, Thai",2,No,0,No,0,No,0,No,0,2,3.5
302972,Sethi's The Cake Shop,21,"5332, New Chandrawal Road, Near Malka Ganj Chowk, Kamla Nagar, New Delhi",72,"Bakery, Fast Food",2,No,0,No,0,No,0,No,0,1,3.9
7667,Shake Square,12,"12-UB, Bungalow Road Market, Kamla Nagar, New Delhi",51,"Beverages, Fast Food",2,No,0,No,0,No,0,No,0,1,3.6
307327,Sharma Kachoriwala,18,"38/A, Satyawati Marg, Kamla Nagar, New Delhi",44,Street Food,1,No,0,No,0,No,0,No,0,1,3.7
304461,Shawarma Wala,13,"33-34 UB, Bunglow Road, Kamla Nagar, New Delhi",46,Fast Food,1,No,0,No,0,No,0,No,0,1,3.7
300854,Shree Rathnam,13,"3-F, Kamla Nagar Market, Kamla Nagar, New Delhi",47,"South Indian, North Indian, Chinese",3,No,0,Yes,1,No,0,No,0,2,3.5
306402,Shri Bankey Bihari Brajwasi Rasgulle Wala,41,"D-128, Kamla Nagar, New Delhi",29,"Mithai, Street Food",2,No,0,No,0,No,0,No,0,1,3.5
18157402,Sid's Kitchen,13,"25-UB, Jawahar Nagar, Kamla Nagar, New Delhi",44,"North Indian, Chinese",2,No,0,Yes,1,No,0,No,0,2,3.8
2272,Subway,6,"29, Near ICICI Bank, Jawahar Nagar, Malka Ganj Road, Kamla Nagar, New Delhi",75,"American, Fast Food, Salad, Healthy Food",4,No,0,Yes,1,No,0,No,0,2,3.5
18261675,Sweet Life By Henna,19,"69-B, DDA Flat, Gulabi Bagh, Kamla Nagar, New Delhi",51,"Bakery, Desserts",2,No,0,No,0,No,0,No,0,1,3.5
18458347,The Midnight Heroes,19,"Kamla Nagar Market, Kamla Nagar, New Delhi",42,"North Indian, Biryani, Chinese, Fast Food",4,No,0,Yes,1,Yes,1,No,0,2,3.8
307415,Urban Hub,9,"1st Floor, 4/2, Opposite Raymond Showroom, Roop Nagar, Near Kamla Nagar, New Delhi",82,"Chinese, North Indian, Italian, Fast Food",4,Yes,1,No,0,No,0,No,0,3,3.6
8985,Vaishno Chat Bhandar,20,"66-67/E, Near Chota Gali Chakkar, Kamla Nagar, New Delhi",56,Street Food,1,No,0,No,0,No,0,No,0,1,3.9
6667,Ved Dhaba,9,"5307, Shree Ram Bhavan, Chandrawal Road, Kamla Nagar, New Delhi",63,North Indian,1,No,0,No,0,No,0,No,0,1,3.5
18294234,Veg Ex,6,"Bunglow Road,",13,North Indian,1,No,0,Yes,1,No,0,No,0,2,3.6
18458013,Wokin Street,12,"28, UA, Jawahar Nagar, Opposite Hansraj College Gate 5, Kamla Nagar, New Delhi",78,Chinese,1,No,0,Yes,1,No,0,No,0,1,3.6
18218265,Yadav Namkeens & Bakers,23,"1618, Kohlapur Road, Near Ghanta Ghar, Kamla Nagar, New Delhi",61,Bakery,1,No,0,Yes,1,No,0,No,0,1,3.5
18460325,Javed Chicken Corner,20,"Shop 9, Main Market, Opposite Wine Shop, Malka Ganj, Kamla Nagar, New Delhi",75,Mughlai,1,No,0,No,0,No,0,No,0,1,0.0
18458658,Kamal Chicken,13,"J-15, Partap Nagar, Near Pratap Nagar Metro Station, Kamla Nagar, New Delhi",75,"Mughlai, North Indian",2,No,0,No,0,No,0,No,0,2,0.0
18458655,Singh Chinese Fast Food,23,"C Block, Main Road, Pratap Nagar, Near, Kamla Nagar, New Delhi",62,Chinese,1,No,0,No,0,No,0,No,0,1,0.0
4227,Chill'm Bar & Cafe,18,"38, Bunglow Road, Kamla Nagar, New Delhi",40,"North Indian, Italian, Chinese, Fast Food",4,Yes,1,Yes,1,No,0,No,0,2,4.2
18418240,Coffee & Cream,14,"Delhi University North Campus, Kamla Nagar, New Delhi",53,"Beverages, Fast Food",2,No,0,No,0,No,0,No,0,1,4.0
5083,Chawla Di Hutti,15,"Opposite Auto Stand, Old Delhi Gurgaon Road, Near Kapashera, New Delhi",70,North Indian,1,No,0,No,0,No,0,No,0,2,3.1
302254,Sher 'A' Punjab Bhojnalya,25,"Palam Gurgaon Road, Dundahera Border, Near Wine Shop, Kapashera, New Delhi",74,North Indian,1,No,0,Yes,1,No,0,No,0,2,3.3
300973,Guru Rakha,10,"T-41-42, Super Market, Near Milan Cinema, New Moti Nagar, Near Karampura, New Delhi",83,North Indian,1,No,0,No,0,No,0,No,0,2,3.1
307069,Shudh Vaishno Hotel,19,"T 32-34, Super Market, Near Milan Cinema, New Moti Nagar, Karampura, New Delhi",78,North Indian,1,No,0,Yes,1,No,0,No,0,1,3.4
305289,Kumar Samose Wala,17,"2/31, Near Milan Cinema, Karampura, New Delhi",45,Street Food,1,No,0,No,0,No,0,No,0,1,4.1
18376493,Amigo's Deli,12,"B-11, East Arjun Nagar, Near Hedgewar Hospital, Karkardooma, New Delhi",70,"Mughlai, Fast Food",2,No,0,No,0,No,0,No,0,1,3.2
307989,Ananda Food Express,19,"B-10, Opposite Headgewar Hospital, East Arjun Nagar, Karkardooma, New Delhi",75,"North Indian, Chinese",2,No,0,Yes,1,No,0,No,0,1,3.2
310899,Green Chick Chop,16,"G 4, Plot 15, Saini Enclave Market, Karkardooma, New Delhi",58,"Raw Meats, North Indian, Fast Food",3,No,0,No,0,No,0,No,0,1,3.4
18322591,Khana Vaana,11,"G 2, Rishabh Vihar Main Market, Karkardooma, New Delhi",54,"North Indian, South Indian, Chinese",3,No,0,No,0,No,0,No,0,1,3.4
18486915,Momoholic,9,"Shop 13, Plot 25, Parmesh Corporate Tower, Karkardooma Community Centre Tower, Karkardooma, New Delhi",101,"Chinese, Fast Food, Ice Cream",3,No,0,No,0,No,0,No,0,1,3.3
302488,Nazeer Foods,12,"Plot 11, G-2-5, Sagar Deep Complex, Saini Enclave, Karkardooma, New Delhi",73,"North Indian, Mughlai, Chinese",3,No,0,No,0,No,0,No,0,2,3.3
3173,Pind Balluchi,13,"410, Karkardooma Village, Opposite Karkardooma Metro Station, Karkardooma, New Delhi",84,"North Indian, Mughlai",2,Yes,1,Yes,1,No,0,No,0,2,2.6
313413,Rumours,7,"21, Hargobind Enclave, Near Karkarduma Metro Station, Karkardooma, New Delhi",76,"North Indian, Chinese, Italian",3,Yes,1,No,0,No,0,No,0,3,3.4
307818,Spice Grill,11,"417, Jagriti Enclave, Near Metro Station, Karkardooma, New Delhi",64,"North Indian, Mughlai, Chinese, Continental",4,No,0,Yes,1,No,0,No,0,3,3.2
310332,Utopia,6,"Plot 7, Karkardooma Community Center, Karkardooma, New Delhi",60,"North Indian, Mediterranean, Continental",3,Yes,1,No,0,No,0,No,0,3,3.2
2295,Aroma Rest O Bar,16,"18, Ashish Corporate Tower, Karkardooma Community Centre, Karkardooma, New Delhi",80,"North Indian, Mughlai, Chinese",3,Yes,1,Yes,1,No,0,No,0,2,3.6
18361742,Cafe Shloka,11,"183, Jagriti Enclave, Karkardooma, New Delhi",44,"Cafe, Italian, Chinese, North Indian",4,No,0,Yes,1,No,0,No,0,3,3.5
303578,Chawla's Tandoori Junction,26,"G-3, Pankaj Plaza 2, Community Center, Karkardooma, New Delhi",61,North Indian,1,Yes,1,No,0,No,0,No,0,2,3.5
18429394,Desi Villa,10,"A 282, Surajmal Vihar, Karkardooma, New Delhi",45,"South Indian, North Indian, Chinese",3,Yes,1,No,0,No,0,No,0,2,3.7
6705,Kanwarji's,10,"G-1, Sagar Chamber, Saini Enclave, Karkardooma, New Delhi",57,"Street Food, Mithai",2,No,0,No,0,No,0,No,0,1,3.5
18250020,Palomino,8,"11, Jagriti Enclave, Karkardooma, New Delhi",43,"North Indian, Mughlai, Continental, Chinese",4,Yes,1,Yes,1,No,0,No,0,3,3.7
18235498,Raasa The Luxuriate Fine Dine,29,"C-5, Opposite Pushpanjali Medical Centre, Karkardooma, New Delhi",64,"North Indian, Mughlai, Chinese",3,Yes,1,Yes,1,No,0,No,0,3,3.7
300910,Shiv Tikki Wala,15,"Ground Floor, Pramesh Tower, Karkardooma Community Centre, Karkardooma, New Delhi",81,"Street Food, North Indian",2,No,0,No,0,No,0,No,0,1,3.8
18317477,The Barbeque Company,20,"4, Hargovind Enclave, Opposite Shanti Mukund Hospital, Karkardooma, New Delhi",77,"North Indian, Chinese, Continental",3,No,0,No,0,No,0,No,0,3,3.8
308638,The Wrap Factory,16,"Shop 11, Ground Floor, 5, A Block Market, Surajmal Vihar, Karkardooma, New Delhi",80,Fast Food,1,No,0,No,0,No,0,No,0,1,3.6
1270,Urban Punjab,12,"G-7, Pankaj Plaza 2, Karkardooma Community Center, Opposite Dayanand Vihar, Karkardooma, New Delhi",98,"North Indian, Chinese",2,Yes,1,No,0,No,0,No,0,2,3.5
18268715,Classic,7,"G-1, United Plaza, Karkardooma Market, Opposite Hargobind Enclave, Near Metro Pillar, Karkardooma, New Delhi",108,"Desserts, Fast Food, Ice Cream",3,No,0,No,0,No,0,No,0,1,4.0
312518,Goosebumps,10,"House 1, Dayanand Vihar, Opposite HOD, Karkardooma, New Delhi",61,"Ice Cream, Desserts",2,No,0,Yes,1,No,0,No,0,1,4.0
304028,Adyar Ananda Bhavan,19,"18/1, Arya Samaj Road, Karol Bagh, New Delhi",44,"South Indian, North Indian, Chinese, Street Food, Fast Food",5,No,0,No,0,No,0,No,0,2,2.8
7422,Amma Mess,9,"19 & 20, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",62,"South Indian, North Indian",2,No,0,No,0,No,0,No,0,1,3.4
306096,Amritsari Chaap Corner,22,"5060/1, Sant Nagar, Main Desh Bandhu Gupta Road, Karol Bagh, New Delhi",70,North Indian,1,No,0,No,0,No,0,No,0,1,2.9
7450,Aroma Spice,11,"15A/61, WEA, Karol Bagh, New Delhi",34,"North Indian, Chinese",2,Yes,1,No,0,No,0,No,0,2,3.4
306106,Boheme Cafe Bar,15,"16-A/1, WEA, Near Metro Station, Karol Bagh, New Delhi",54,"North Indian, Chinese, Continental, Italian",4,Yes,1,Yes,1,No,0,No,0,3,3.2
303963,Cafe Coffee Day,15,"Jhandewalan Metro Station, Karol Bagh, New Delhi",48,Cafe,1,No,0,No,0,No,0,No,0,1,2.6
18124379,Chinese King,12,"Shop 6, 15-A/5, Near Pooja Park, Karol Bagh, New Delhi",54,"Chinese, North Indian, Mughlai",3,No,0,Yes,1,No,0,No,0,1,2.5
310758,Chopsuey,8,"7724, New Market, Near Liberty Cinema, Karol Bagh, New Delhi",60,"Chinese, North Indian",2,No,0,Yes,1,No,0,No,0,2,3.2
309606,Chowringhee,11,"14A/34, China Market, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",74,"North Indian, Chinese",2,No,0,Yes,1,No,0,No,0,2,3.4
2408,Crossroad Bar and Restaurant,28,"17-A/1, WEA Gurudwara Road, Jessa Ram Hospital, Near Metro Pillar 99, Karol Bagh, New Delhi",91,"North Indian, Chinese, Mughlai",3,No,0,No,0,No,0,No,0,2,3.0
309560,Domino's Pizza,14,"61/34, 1st Floor, New Rohtak Road, Karol Bagh, New Delhi",56,"Pizza, Fast Food",2,No,0,No,0,No,0,No,0,2,3.4
306405,Giani's,7,"15-A/63, WEA, Near Punjab Sweet House, Karol Bagh, New Delhi",60,"Ice Cream, Desserts",2,No,0,Yes,1,No,0,No,0,1,3.4
5529,Giani,5,"A/2, Prahlad Market, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",66,"Ice Cream, Desserts",2,No,0,Yes,1,No,0,No,0,1,2.7
9459,Gulnar Bar Be Que,17,"7-A/45, WEA, Karol Bagh, New Delhi",34,"North Indian, Chinese",2,No,0,Yes,1,No,0,No,0,2,3.1
300359,Kwality Bengali Sweets,22,"8351, Rani Jhansi Road, Near Filmistan, Karol Bagh, New Delhi",61,"Desserts, Mithai",2,No,0,No,0,No,0,No,0,1,2.9
18128869,Little Chef,11,"B-1/8, Apsara Arcade, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",74,"North Indian, Mughlai, Chinese, Fast Food",4,No,0,Yes,1,No,0,No,0,2,2.7
9011,M J Dosa Corner,15,"111, Guru Nanak Market, A Block, WEA, Karol Bagh, New Delhi",59,South Indian,1,No,0,No,0,No,0,No,0,1,2.9
5507,Moolchand's,11,"2695, Desh Bandhu Gupta Road, Karol Bagh, New Delhi",51,"North Indian, South Indian, Chinese, Fast Food",4,No,0,No,0,No,0,No,0,1,3.3
303704,New Angaar Hyderabadi,21,"11747/4, Sant Nagar, Karol Bagh, New Delhi",42,Hyderabadi,1,Yes,1,Yes,1,No,0,No,0,2,3.1
1924,New Frontier Hotel,18,"2, Ghaffar Market, Karol Bagh, New Delhi",40,North Indian,1,No,0,No,0,No,0,No,0,1,3.3
300257,Oberoi Biryani,14,"50, Shastri Market, Gurudwara Road, Karol Bagh, New Delhi",57,"North Indian, Mughlai",2,No,0,No,0,No,0,No,0,2,2.9
7534,Om Ji Om,8,"Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",61,North Indian,1,No,0,No,0,No,0,No,0,2,3.2
1925,Om Saravana Bhavan,18,"15-A/17, WEA, Saraswati Marg, Karol Bagh, New Delhi",51,South Indian,1,No,0,No,0,No,0,No,0,1,2.7
311719,Pindi Meat,10,"1963, Nai Bank Street, Karol Bagh, New Delhi",44,North Indian,1,No,0,No,0,No,0,No,0,1,3.4
1926,Punjab Sweet Corner,19,"15-A/65, Ajmal Khan Road, Karol Bagh, New Delhi",47,"Fast Food, North Indian, South Indian, Chinese, Street Food, Mithai",6,No,0,No,0,No,0,No,0,1,3.3
306392,R1 Lounge,9,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",65,"North Indian, Mughlai, Chinese",3,Yes,1,Yes,1,No,0,No,0,3,2.6
306338,R1 Take Away,12,"14-A/1, WEA, Chaana Market, Saraswati Marg, Karol Bagh, New Delhi",65,"North Indian, Mughlai, Chinese",3,No,0,Yes,1,No,0,No,0,2,2.5
1905,Raffles,7,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",44,"Fast Food, North Indian, Chinese",3,Yes,1,No,0,No,0,No,0,2,3.1
300350,Raj Sweets,10,"8586, East Park Road, Model Basti, Karol Bagh, New Delhi",56,Mithai,1,No,0,No,0,No,0,No,0,1,2.8
7424,Ramas Cafe,10,"6/79, Padam Singh Road, WEA, Opposite Narang Sales, Naiwala, Karol Bagh, New Delhi",82,"South Indian, Chinese, North Indian",3,No,0,No,0,No,0,No,0,1,3.3
1906,Sandoz,6,"2305, Arya Samaj Road, Karol Bagh, New Delhi",44,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,2,3.4
1908,Sandoz,6,"DB Gupta Road, Karol Bagh, New Delhi",36,"North Indian, Chinese",2,No,0,No,0,No,0,No,0,2,2.7
1618,Shudh,5,"17-A/32, WEA Gurudwara Road, Near Metro Pillar 98, Karol Bagh, New Delhi",72,"North Indian, Chinese, South Indian",3,No,0,Yes,1,No,0,No,0,2,3.1
309064,Southy,6,"B-1/8, Below Karol Bagh Metro Station, Pusa Road, Karol Bagh, New Delhi",71,South Indian,1,No,0,Yes,1,No,0,No,0,1,3.1
1931,Spicy by Nature,15,"15/A 55, WEA, Saraswati Marg, Karol Bagh, New Delhi",51,"North Indian, Mughlai, Chinese",3,Yes,1,No,0,No,0,No,0,2,2.7
18277018,Spicy N Karara,14,"15/64, West Extension Area, Ajma Khan Road, Karol Bagh, New Delhi",65,"North Indian, Chinese, Fast Food",3,No,0,Yes,1,No,0,No,0,2,3.3
18425764,Spooky Sky,10,"Shop 62, WEA, Karol Bagh, New Delhi",35,"Italian, Chinese, North Indian",3,No,0,Yes,1,Yes,1,No,0,2,3.4
1933,Sri Krishna Udupi,17,"12-A/20, WEA, Saraswati Marg, Karol Bagh, New Delhi",51,South Indian,1,No,0,No,0,No,0,No,0,1,3.0
2411,Tempting Restaurant,19,"5/4, WEA, Near Hotel Rahul Place, Karol Bagh, New Delhi",55,"Chinese, Mughlai, North Indian",3,Yes,1,Yes,1,No,0,No,0,2,2.7
18377922,The Smokin' Grill by The Flashback,34,"Shop 12, Apsara Arcade, Gate 7, Karol Bagh Metro Station, Karol Bagh, New Delhi",79,Fast Food,1,No,0,Yes,1,No,0,No,0,1,3.3
18138437,Three Tuns,10,"938/3, Ilahi Bux Marg, Hotel La Vista, Karol Bagh, New Delhi",60,"European, Italian, Thai, Chinese, North Indian",5,Yes,1,No,0,No,0,No,0,3,3.2
4655,Wah Ji Wah,10,"1-A, Prahlad Market, D.B. Gupta Road, Karol Bagh, New Delhi",59,"North Indian, Chinese",2,No,0,Yes,1,No,0,No,0,2,2.5
18289258,Wow! Momo,9,"2816, Ajmal Khan Road, Beside Roshan Di Kulfi, Karol Bagh, New Delhi",68,"Tibetan, Fast Food",2,No,0,No,0,No,0,No,0,1,2.6
18198463,Wrap & Roll,11,"Ground Floor, B-1/8, Shop 7, Apsara Arcade, Karol Bagh, New Delhi",65,"Fast Food, Chinese",2,No,0,Yes,1,No,0,No,0,1,3.4
300347,Anjlika Pastry Shop,19,"6/78, Ajmal Khan Road, Karol Bagh, New Delhi",44,"Bakery, Desserts, Fast Food",3,No,0,No,0,No,0,No,0,1,3.6
18423807,Bakeology,9,"795, Main Joshi Road, Karol Bagh, New Delhi",43,"Bakery, Desserts",2,No,0,No,0,No,0,No,0,1,3.5
300661,Changezi Chicken,16,"3-A, New Rohtak Road, East Park Road, Shidi Pura, Dori Walan, Near HDFC Bank, Karol Bagh, New Delhi",99,"North Indian, Mughlai",2,No,0,Yes,1,No,0,No,0,2,3.7
18349796,Chargrill Resto Bar,19,"4/66,1st Floor, Padam Singh Road, Karol Bagh, New Delhi",55,"North Indian, European, South Indian",3,Yes,1,Yes,1,No,0,No,0,2,3.6
306643,Chowringhee,11,"1/3, Pusha Road, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",69,Fast Food,1,No,0,Yes,1,No,0,No,0,1,3.7
305758,Glenz Cafe N Bakers,19,"5/2, WEA, Saraswati Marg, Opposite Swati Hotel, Karol Bagh, New Delhi",69,"Cafe, Fast Food, Desserts",3,No,0,Yes,1,No,0,No,0,2,3.8
18240475,Happy2Bake,10,"14A/33, Ground Floor, W.E.A., 2nd Gol Chakkar, Channa Market, Karol Bagh, New Delhi",83,Bakery,1,No,0,Yes,1,No,0,No,0,1,3.5
18238241,Nazeer Foods,12,"Shop 71, Desh Bandu Gupta Road, Opposite PP Jewelers, Karol Bagh, New Delhi",75,"Mughlai, North Indian",2,No,0,Yes,1,No,0,No,0,2,3.5
306071,Pakode Ki Dukaan,16,"120-121, Netaji Subhash Market, Ajmal Khan Road, Karol Bagh, New Delhi",70,Street Food,1,No,0,No,0,No,0,No,0,1,3.6
8864,Peshawari Chicken Corner,24,"33-34 B, Prehlad Market, Ramjas Road, Karol Bagh, New Delhi",59,North Indian,1,No,0,Yes,1,No,0,No,0,2,3.6
9643,Prem Dhaba,10,"11139, East Park Road, Opposite JD Titler School, Karol Bagh, New Delhi",71,North Indian,1,No,0,No,0,No,0,No,0,2,3.7
9016,Ravi Raj Di Kulfi,17,"Arya Samaj Road, Opposite Gaffar Market, Karol Bagh, New Delhi",62,Desserts,1,No,0,No,0,No,0,No,0,1,3.6
300594,Shawarma King's,15,"14, Apsara Arcade, Near Metro Station, Karol Bagh, New Delhi",60,Fast Food,1,No,0,Yes,1,No,0,No,0,1,3.7
8872,Shri Rama Restaurant,20,"21-B/1, New Rohtak Road, Karol Bagh, New Delhi",46,"North Indian, Chinese",2,No,0,Yes,1,No,0,No,0,2,3.5
2407,Sri Balaji,10,"17-A/41, WEA Gurudwara Road, Karol Bagh, New Delhi",50,"South Indian, North Indian",2,No,0,No,0,No,0,No,0,2,3.5
7526,Standard Burfee,15,"2750/21, Ajmal Khan Road, Karol Bagh, New Delhi",47,"Mithai, Street Food",2,No,0,No,0,No,0,No,0,1,3.8
306403,Subway,6,"15A/63, WEA, Karol Bagh, New Delhi",34,"American, Fast Food, Salad, Healthy Food",4,No,0,No,0,No,0,No,0,2,3.6
1301,Suruchi,7,"15-A/56, Ajmal Khan Road, Opposite Roopak Store, Karol Bagh, New Delhi",70,"Gujarati, Rajasthani, North Indian, Fast Food",4,No,0,Yes,1,No,0,No,0,2,3.8
1904,Tera Hotel,10,"4, Ghaffar Market, Karol Bagh, New Delhi",40,North Indian,1,No,0,No,0,No,0,No,0,1,3.5
18322672,The Diet Kitchen,16,"Karol Bagh, New Delhi",21,"Continental, Healthy Food",2,No,0,Yes,1,No,0,No,0,2,3.7
5560,The Spot,8,"3379, DB Gupta Road, Near Police Station, Karol Bagh, New Delhi",63,Chinese,1,No,0,No,0,No,0,No,0,1,3.5
307332,Wrapss,6,"Near City Hospital, Pusa Road, Karol Bagh, New Delhi",52,"Chinese, Fast Food",2,No,0,Yes,1,No,0,No,0,1,3.5
311755,Wrapss,6,"B-1/8, Apsra Arcade, Near Karol Bagh Metro Station Gate 7, Karol Bagh, New Delhi",80,"Chinese, Fast Food",2,No,0,Yes,1,No,0,No,0,1,3.5
18396684,Al Naseem Foods Shawarma,24,"6330, Main Road, Bara Hindu Rao, Karol Bagh, New Delhi",54,Fast Food,1,No,0,No,0,No,0,No,0,1,0.0
18453049,Ganpati Bhoj,12,"3270, Bahadurgarh Road Azad Market, Karol Bagh, New Delhi",57,North Indian,1,No,0,No,0,No,0,No,0,1,0.0
312000,Pandit Dhaba,12,"Near Filmistan Studio, Rani Jhansi Road, Karol Bagh, New Delhi",62,North Indian,1,No,0,No,0,No,0,No,0,1,0.0
18203154,Red Chili Potato,16,"East Park Road, Karol Bagh, New Delhi",37,Chinese,1,No,0,No,0,No,0,No,0,1,0.0
305360,Cafe Coffee Day,15,"422 D, Ground Floor, Metro Station, Karol Bagh, New Delhi",57,Cafe,1,No,0,No,0,No,0,No,0,1,2.3
1923,Jade Garden,11,"5/66, Padam Singh Road, Karol Bagh, New Delhi",45,Finger Food,1,Yes,1,No,0,No,0,No,0,3,2.4
8933,Art of Spices,13,"B-1/3, Behind City Hospital, Pusa Road, Karol Bagh, New Delhi",61,"Fast Food, North Indian, Mughlai",3,No,0,No,0,No,0,No,0,2,4.0
312003,Sindhi Corner,13,"Prahlad Market, Deshbandhu Gupta Road, Karol Bagh, New Delhi",60,Street Food,1,No,0,No,0,No,0,No,0,1,4.0
18446504,The Feast House,15,"1-B, Pusa Road, Near Karol Bagh Metro Station, Karol Bagh, New Delhi",68,"Continental, North Indian, American, Italian, Mexican",5,Yes,1,No,0,No,0,No,0,3,4.3
3541,Zaffran,7,"N-2, Greater Kailash (GK) 1, New Delhi",38,"North Indian, Mughlai",2,No,0,No,0,No,0,No,0,4,4.5
189,McDonald's,10,"ISBT, Railway Station, Kashmiri Gate, New Delhi",47,"Fast Food, Burger",2,No,0,No,0,No,0,No,0,2,3.3
18322651,Captain Grub,12,"Khan Market, New Delhi",22,"American, Fast Food",2,No,0,Yes,1,No,0,No,0,3,3.1
5586,M:Eat by Blanco,15,"53-B, Khan Market, New Delhi",28,"Bakery, Desserts",2,No,0,No,0,No,0,No,0,1,3.3
303574,Omazoni,7,"48, Prithviraj Market, Khan Market, New Delhi",45,"North Indian, Chinese, Mexican, Lebanese, Italian, Fast Food",6,No,0,Yes,1,No,0,No,0,2,2.5
304628,Prabhu Chaat Bhandar,20,"Dholpur House, Shahjahan Road, Near UPSC Office, Khan Market, New Delhi",71,Street Food,1,No,0,No,0,No,0,No,0,1,3.2
4624,Sugar & Spice - Le Marche,25,"58-A, Khan Market, New Delhi",28,"Bakery, Fast Food",2,No,0,No,0,No,0,No,0,2,3.3
1614,Big Chill,9,"68-A, Khan Market, New Delhi",28,"Italian, Continental, European, Cafe",4,No,0,No,0,No,0,No,0,3,4.5
8244,Big Chill,9,"35, Khan Market, New Delhi",26,"Italian, Continental, European, Cafe",4,No,0,No,0,No,0,No,0,3,4.6
3406,Amici Cafe,10,"47, Middle Lane, Khan Market, New Delhi",39,"Cafe, Pizza, Italian",3,Yes,1,Yes,1,No,0,No,0,3,3.8
309576,Azam's Mughlai,14,"1-B, Khan Market, New Delhi",27,Mughlai,1,No,0,No,0,No,0,No,0,2,3.9
4741,Boombox Cafe,12,"2 & 3, Khan Market, New Delhi",29,"American, Italian, North Indian, Chinese, Lebanese",5,Yes,1,No,0,No,0,No,0,4,3.6
310674,Cafe Illuminatii,16,"2nd Floor, Shop 18, Inner Lane, Khan Market, New Delhi",54,"Continental, Kashmiri, Italian, North Indian, Moroccan",5,Yes,1,Yes,1,No,0,No,0,4,3.6
1901,Cafe Turtle,11,"Shop 23, 1st & 2nd Floor, Khan Market, New Delhi",48,"Cafe, Italian, Lebanese",3,No,0,No,0,No,0,No,0,3,3.6
813,China Fare,10,"27-A, Khan Market, New Delhi",28,Chinese,1,No,0,No,0,No,0,No,0,3,3.7
304989,Chokola,7,"67-A, Khan Market, New Delhi",28,"Cafe, Desserts, Bakery",3,No,0,Yes,1,No,0,No,0,2,3.8
300642,Cravings By Arshi Dhupia,24,"100, Golf Links, Near, Khan Market, New Delhi",45,"Bakery, Desserts, Fast Food",3,No,0,No,0,No,0,No,0,2,3.6
307284,Harry's Bar + Cafe,18,"2nd Floor, Shop 62, Khan Market, New Delhi",42,"Mediterranean, American, Asian",3,Yes,1,No,0,No,0,No,0,3,3.7
844,Khan Chacha,11,"Shop 50, 1st Floor, Middle Lane, Khan Market, New Delhi",55,"Mughlai, North Indian",2,No,0,No,0,No,0,No,0,2,3.7
308337,La Bodega,9,"1st Floor, 29-B, Middle Lane, Khan Market, New Delhi",52,Mexican,1,Yes,1,Yes,1,No,0,No,0,3,3.6
307822,La Vie,6,"51-A, Khan Market, New Delhi",28,"Italian, European",2,No,0,Yes,1,No,0,No,0,3,3.9
3425,Latitude 28,11,"9, 2nd Floor, Khan Market, New Delhi",36,"American, Continental, Italian",3,Yes,1,No,0,No,0,No,0,4,3.8
6271,Laziz Kabab (Subhash Restaurant),32,"19, Prithvi Raj Market, Khan Market, New Delhi",46,Mughlai,1,No,0,No,0,No,0,No,0,1,3.7
312710,Mr. Choy,8,"15, Middle Lane, Khan Market, New Delhi",39,"Seafood, Chinese, Japanese, Vietnamese, Asian, Thai",6,No,0,No,0,No,0,No,0,3,3.9
18255125,Public Affair,13,"67-68, Khan Market, New Delhi",29,European,1,No,0,No,0,No,0,No,0,4,3.8
18285728,Qureshi Kabab,13,"L-2, Gate 4, Metro Station, Khan Market, New Delhi",50,Mughlai,1,No,0,No,0,No,0,No,0,1,3.5
305686,Side Wok,8,"19, Khan Market, New Delhi",26,"Burmese, Chinese, Japanese, Malaysian, Thai",5,Yes,1,Yes,1,No,0,No,0,4,3.9
154,Subway,6,"8-C, Khan Market, New Delhi",27,"American, Fast Food, Salad, Healthy Food",4,No,0,Yes,1,No,0,No,0,2,3.7
